,STATION,LATITUDE,LONGITUDE,COUNTS
67465,USR0000CHUR,37.0153,-119.5678,0
67466,USR0000CIND,41.7417,-121.5383,0
67467,USR0000CJAC,38.7533,-108.5797,0
67468,USR0000CJAR,39.7358,-121.4889,0
67469,USR0000CJAY,38.8417,-107.7361,0
67470,USR0000CJER,37.5436,-119.8386,0
67471,USR0000CJFL,33.7781,-117.085,0
67472,USR0000CJOH,35.9717,-118.545,0
67473,USR0000CJOR,39.7833,-121.3667,0
67474,USR0000CJUA,41.7861,-122.0056,0
67475,USR0000CJUL,33.0758,-116.5908,0
67476,USR0000CJUN,41.3322,-120.4725,0
67477,USR0000CKEE,33.6667,-116.7667,0
67478,USR0000CKER,35.755,-118.4167,0
67479,USR0000CKET,36.0333,-120.0569,0
67480,USR0000CKLA,42.9533,-121.5819,0
67481,USR0000CKNO,38.8619,-122.4172,0
67482,USR0000CKON,38.9119,-122.7064,0
67483,USR0000CLAB,37.0547,-121.0531,0
67484,USR0000CLAD,40.7392,-108.8347,0
67485,USR0000CLAG,32.8797,-116.4203,0
67486,USR0000CLAH,37.3053,-122.255,0
67487,USR0000CLAP,35.3811,-120.1875,0
67488,USR0000CLAR,35.4783,-117.6989,0
67489,USR0000CLAS,40.3442,-121.7136,0
67490,USR0000CLAU,40.1417,-120.3533,0
67491,USR0000CLAY,39.7022,-123.485,0
67492,USR0000CLDR,40.8072,-121.2967,0
67493,USR0000CLEO,34.0456,-118.9358,0
67494,USR0000CLGA,37.2028,-121.9428,0
67495,USR0000CLGE,38.9772,-105.3553,0
67496,USR0000CLHO,34.0178,-116.1878,0
67497,USR0000CLIN,38.8825,-121.2683,0
67498,USR0000CLIT,38.9692,-108.9444,0
67499,USR0000CLKL,41.9992,-121.7003,0
67500,USR0000CLOG,37.3517,-107.915,0
67501,USR0000CLOP,34.5358,-119.7833,0
67502,USR0000CLOS,38.2133,-106.7575,0
67503,USR0000CLSF,33.2889,-117.4389,0
67504,USR0000CLST,35.6564,-120.9242,0
67505,USR0000CLTU,34.2936,-118.3608,0
67506,USR0000CLUJ,38.2544,-106.5678,0
67507,USR0000CLVR,37.7119,-121.8136,0
67508,USR0000CLYO,39.1258,-123.0736,0
67509,USR0000CLYT,34.2339,-117.4803,0
67510,USR0000CMAD,40.4633,-123.5239,0
67511,USR0000CMAL,34.0583,-118.6333,0
67512,USR0000CMAN,40.54,-121.5803,0
67513,USR0000CMAP,40.7964,-123.9367,0
67514,USR0000CMAR,37.5128,-119.6047,0
67515,USR0000CMCB,34.0836,-117.0347,0
67516,USR0000CMCC,39.1267,-107.2847,0
67517,USR0000CMCG,39.3528,-123.6011,0
67518,USR0000CMEA,34.3906,-116.5169,0
67519,USR0000CMEN,39.8075,-122.945,0
67520,USR0000CMER,37.6528,-120.0883,0
67521,USR0000CMES,37.055,-107.7069,0
67522,USR0000CMET,37.4094,-119.7681,0
67523,USR0000CMEY,38.8489,-120.0181,0
67524,USR0000CMID,35.1231,-115.4114,0
67525,USR0000CMIL,34.3903,-118.0825,0
67526,USR0000CMIO,36.2314,-118.8689,0
67527,USR0000CMLR,37.8172,-121.7789,0
67528,USR0000CMNC,34.4614,-119.6481,0
67529,USR0000CMOD,41.4589,-120.3536,0
67530,USR0000CMOJ,35.0531,-116.0794,0
67531,USR0000CMOR,34.3175,-117.5019,0
67532,USR0000CMOU,37.0544,-119.3711,0
67533,USR0000CMRF,37.3006,-108.4133,0
67534,USR0000CMRK,38.6833,-119.7667,0
67535,USR0000CMS2,41.3156,-122.3156,0
67536,USR0000CMSA,37.5042,-119.9869,0
67537,USR0000CMTD,37.8817,-121.9142,0
67538,USR0000CMTZ,38.3894,-120.6511,0
67539,USR0000CNEE,38.3894,-106.5303,0
67540,USR0000CNFO,37.2331,-119.5047,0
67541,USR0000CNOV,40.6314,-103.8367,0
67542,USR0000CNUC,38.2297,-108.5583,0
67543,USR0000COAB,40.6506,-122.6056,0
67544,USR0000COAK,41.8386,-122.85,0
67545,USR0000COAM,41.0064,-121.9833,0
67546,USR0000COCR,36.8425,-118.2594,0
67547,USR0000COJA,34.4483,-119.2303,0
67548,USR0000COKG,33.3933,-116.795,0
67549,USR0000COKN,37.865,-122.2208,0
67550,USR0000COKO,36.1753,-118.7017,0
67551,USR0000COKS,37.7861,-122.1447,0
67552,USR0000COPA,35.1542,-117.1756,0
67553,USR0000COTT,39.8358,-109.5811,0
67554,USR0000COWE,38.7333,-120.245,0
67555,USR0000COWV,37.39,-118.5506,0
67556,USR0000COZE,34.6819,-119.3539,0
67557,USR0000CPAN,36.1203,-117.0878,0
67558,USR0000CPAR,35.8989,-120.4319,0
67559,USR0000CPAT,40.295,-122.8667,0
67560,USR0000CPCG,39.8744,-105.5164,0
67561,USR0000CPCY,37.9056,-104.0556,0
67562,USR0000CPHI,33.0164,-116.6339,0
67563,USR0000CPIC,32.95,-114.7322,0
67564,USR0000CPIE,40.2461,-120.6422,0
67565,USR0000CPIH,36.6853,-119,0
67566,USR0000CPIK,39.475,-121.2025,0
67567,USR0000CPIL,38.8325,-121.0086,0
67568,USR0000CPIN,40.0097,-108.4597,0
67569,USR0000CPIR,34.4044,-118.81,0
67570,USR0000CPKR,36.7242,-118.9425,0
67571,USR0000CPNN,36.4708,-121.1472,0
67572,USR0000CPNR,39.2603,-108.4072,0
67573,USR0000CPOP,34.7325,-118.3833,0
67574,USR0000CPOR,40.0978,-106.6464,0
67575,USR0000CPOT,32.6058,-116.6089,0
67576,USR0000CPOV,37.4431,-121.7706,0
67577,USR0000CPRD,36.7269,-120.7658,0
67578,USR0000CPUL,37.475,-122.2981,0
67579,USR0000CQUA,41.5992,-122.9336,0
67580,USR0000CQUI,39.9733,-120.9419,0
67581,USR0000CRAN,40.1697,-108.79,0
67582,USR0000CRAT,38.4658,-112.7153,0
67583,USR0000CRAV,40.7308,-120.3164,0
67584,USR0000CRCH,33.2222,-116.4975,0
67585,USR0000CRDR,39.3036,-121.1172,0
67586,USR0000CRDS,40.5708,-105.2264,0
67587,USR0000CREA,40.5158,-122.2906,0
67588,USR0000CRED,38.8272,-106.2111,0
67589,USR0000CREF,40.7981,-105.5722,0
67590,USR0000CRIC,34.0608,-114.7322,0
67591,USR0000CRIF,39.5122,-107.7492,0
67592,USR0000CROC,37.5514,-118.6672,0
67593,USR0000CROD,39.6681,-123.3211,0
67594,USR0000CROS,34.5431,-119.1842,0
67595,USR0000CROU,41.4272,-121.4639,0
67596,USR0000CRSP,37.5019,-121.7355,0
67597,USR0000CRTL,36.4069,-118.4217,0
67598,USR0000CRUS,41.2944,-120.8639,0
67599,USR0000CRUT,40.2506,-123.3158,0
67600,USR0000CSAC,39.4172,-122.1825,0
67601,USR0000CSAD,34.6847,-117.8208,0
67602,USR0000CSAL,37.6511,-108.5364,0
67603,USR0000CSAN,38.1917,-108.2167,0
67604,USR0000CSAU,34.425,-118.525,0
67605,USR0000CSAW,41.3003,-123.1322,0
67606,USR0000CSBB,33.4833,-119.0333,0
67607,USR0000CSCI,33.9958,-119.7222,0
67608,USR0000CSCN,41.1117,-122.6967,0
67609,USR0000CSDC,39.425,-122.9772,0
67610,USR0000CSDD,39.6375,-120.8653,0
67611,USR0000CSEC,39.1836,-120.8847,0
67612,USR0000CSFD,34.1208,-117.9458,0
67613,USR0000CSHA,37.135,-119.2561,0
67614,USR0000CSHH,41.1383,-123.9056,0
67615,USR0000CSHI,41.7358,-123.7917,0
67616,USR0000CSHQ,36.5672,-118.9556,0
67617,USR0000CSIM,41.075,-122.3733,0
67618,USR0000CSIV,34.2911,-118.8144,0
67619,USR0000CSKU,39.5625,-107.42,0
67620,USR0000CSLA,41.8586,-123.3525,0
67621,USR0000CSLP,40.2708,-105.8328,0
67622,USR0000CSMI,32.685,-116.9736,0
67623,USR0000CSNL,37.1822,-120.7939,0
67624,USR0000CSNR,36.3478,-120.5978,0
67625,USR0000CSOD,39.56,-105.9864,0
67626,USR0000CSOL,40.9258,-121.5856,0
67627,USR0000CSOM,41.39,-123.4958,0
67628,USR0000CSQS,35.37,-117.5683,0
67629,USR0000CSQU,32.9083,-114.4944,0
67630,USR0000CSRI,33.9778,-120.0778,0
67631,USR0000CSRO,33.5286,-117.2306,0
67632,USR0000CSRS,38.4786,-122.7119,0
67633,USR0000CSTA,39.4833,-120.075,0
67634,USR0000CSTO,39.3669,-122.575,0
67635,USR0000CSUF,40.9167,-122.4383,0
67636,USR0000CSUG,36.7267,-118.675,0
67637,USR0000CSVA,37.5625,-122.4364,0
67638,USR0000CTAL,33.4781,-117.4858,0
67639,USR0000CTAN,34.2069,-117.7606,0
67640,USR0000CTAR,33.3722,-117.3589,0
67641,USR0000CTAY,38.9078,-106.6017,0
67642,USR0000CTE2,34.4806,-118.7556,0
67643,USR0000CTEM,34.4833,-118.6,0
67644,USR0000CTHM,38.6197,-105.3908,0
67645,USR0000CTHO,39.8644,-122.6097,0
67646,USR0000CTHS,34.21,-118.87,0
67647,USR0000CTIM,41.6294,-121.2981,0
67648,USR0000CTM2,33.7625,-117.4828,0
67649,USR0000CTOM,37.3761,-119.1783,0
67650,USR0000CTRA,37.8339,-122.0669,0
67651,USR0000CTRI,40.7864,-122.8045,0
67652,USR0000CTRM,36.9111,-119.305,0
67653,USR0000CTUO,37.8683,-119.3183,0
67654,USR0000CUHL,35.8889,-118.6333,0
67655,USR0000CUND,40.7219,-123.4953,0
67656,USR0000CVAL,33.2372,-117.0086,0
67657,USR0000CVAN,41.6431,-121.7939,0
67658,USR0000CVAY,34.4456,-117.8511,0
67659,USR0000CVND,34.7586,-120.4861,0
67660,USR0000CWAK,38.5653,-119.4592,0
67661,USR0000CWAL,35.6647,-118.0569,0
67662,USR0000CWAR,34.5958,-118.5786,0
67663,USR0000CWAT,39.4822,-105.2092,0
67664,USR0000CWEA,40.735,-122.9433,0
67665,USR0000CWEE,41.4789,-122.4539,0
67666,USR0000CWES,40.3067,-120.9,0
67667,USR0000CWHC,39.3167,-120.8375,0
67668,USR0000CWHH,33.9839,-118.01,0
67669,USR0000CWHT,40.6194,-121.8994,0
67670,USR0000CWIL,34.3717,-118.8408,0
67671,USR0000CWOF,35.7217,-118.4989,0
67672,USR0000CWOL,36.445,-118.7033,0
67673,USR0000CWOO,37.9906,-122.6447,0
67674,USR0000CWPK,34.5686,-118.7403,0
67675,USR0000CWSC,38.0039,-105.0564,0
67676,USR0000CWWC,40.3517,-106.2153,0
67677,USR0000CWWO,37.8511,-119.65,0
67678,USR0000CYOL,40.3375,-123.0656,0
67679,USR0000CYUC,34.1233,-116.4078,0
67680,USR0000CYUR,41.2897,-123.8575,0
67681,USR0000DIAM,40.6172,-109.2428,0
67682,USR0000DPRI,38.8333,-75.3333,0
67683,USR0000ENSI,40.8,-111.9167,0
67684,USR0000ENTR,37.5586,-113.7172,0
67685,USR0000FBLO,30.5872,-84.9886,0
67686,USR0000FCAC,25.3903,-80.6803,0
67687,USR0000FCEN,29.105,-81.63,0
67688,USR0000FCHE,25.625,-80.5797,0
67689,USR0000FIVE,39.8811,-110.2658,0
67690,USR0000FLSU,29.3731,-83.0344,0
67691,USR0000FMER,28.6408,-80.7308,0
67692,USR0000FMIL,26.2483,-81.2967,0
67693,USR0000FNAV,30.3664,-87.1375,0
67694,USR0000FOAS,25.85,-81.03,0
67695,USR0000FOCH,25.9167,-81.2833,0
67696,USR0000FOLU,30.2,-82.4,0
67697,USR0000FRAC,25.9708,-80.9,0
67698,USR0000FSAN,30.23,-84.68,0
67699,USR0000FSTM,30.1333,-84.1333,0
67700,USR0000FSUM,30.0175,-84.9842,0
67701,USR0000FTEN,25.6097,-80.8503,0
67702,USR0000FTOP,39.3375,-110.6,0
67703,USR0000FWIL,30.1694,-84.9344,0
67704,USR0000GARM,34.6953,-85.1736,0
67705,USR0000GATH,33.8967,-83.3656,0
67706,USR0000GBAX,31.7136,-82.3878,0
67707,USR0000GBRA,34.8028,-83.71,0
67708,USR0000GBRE,33.0097,-83.7397,0
67709,USR0000GBYR,32.2033,-83.9319,0
67710,USR0000GCAM,34.63,-84.0975,0
67711,USR0000GCHA,34.6403,-83.5219,0
67712,USR0000GCHS,34.77,-84.5833,0
67713,USR0000GCML,31.2142,-84.2364,0
67714,USR0000GCOH,34.9225,-84.6594,0
67715,USR0000GCOO,31.1097,-83.4269,0
67716,USR0000GDAL,33.8333,-84.74,0
67717,USR0000GDAW,34.3761,-84.0597,0
67718,USR0000GJON,30.8289,-82.36,0
67719,USR0000GLOU,32.975,-82.3528,0
67720,USR0000GMCI,32.7797,-83.25,0
67721,USR0000GMCR,32.0097,-82.9,0
67722,USR0000GMET,32.3911,-82.0372,0
67723,USR0000GMID,31.7842,-81.4386,0
67724,USR0000GNEW,33.3653,-84.8594,0
67725,USR0000GOCO,33.2083,-83.7136,0
67726,USR0000GPLA,32.0097,-84.33,0
67727,USR0000GSTA,30.9172,-81.4294,0
67728,USR0000GSTE,31.2569,-81.6106,0
67729,USR0000GTAL,34.9058,-83.3344,0
67730,USR0000GTOC,34.765,-84.0744,0
67731,USR0000GWAS,33.7806,-82.8161,0
67732,USR0000GWAY,31.11,-82.26,0
67733,USR0000HEWI,40.9528,-110.4806,0
67734,USR0000HHAI,20.5803,-156.5711,0
67735,USR0000HHAK,19.8211,-155.3306,0
67736,USR0000HHON,20.5089,-156.6817,0
67737,USR0000HKAH,21.6792,-157.9894,0
67738,USR0000HKAN,20.5222,-156.5658,0
67739,USR0000HKAU,20.6842,-156.1519,0
67740,USR0000HKEA,19.4756,-155.3628,0
67741,USR0000HKII,21.6883,-157.9525,0
67742,USR0000HKLL,20.5436,-156.6408,0
67743,USR0000HKMO,19.4736,-155.3589,0
67744,USR0000HLAN,20.8733,-157.0064,0
67745,USR0000HLUA,20.5625,-156.5631,0
67746,USR0000HMAH,22.1306,-159.7153,0
67747,USR0000HMAK,21.2033,-156.9661,0
67748,USR0000HMAP,21.5261,-158.2042,0
67749,USR0000HMAR,21.5286,-158.2261,0
67750,USR0000HMLK,21.115,-156.9475,0
67751,USR0000HMOL,22.1833,-159.3375,0
67752,USR0000HMRG,21.5428,-158.1989,0
67753,USR0000HORR,39.9336,-110.8617,0
67754,USR0000HORS,38.6667,-112.6508,0
67755,USR0000HPAL,19.3175,-155.2922,0
67756,USR0000HPTA,19.6828,-155.5453,0
67757,USR0000HPTK,19.6669,-155.7078,0
67758,USR0000HPTP,19.7456,-155.6272,0
67759,USR0000HPTW,19.7717,-155.7022,0
67760,USR0000HPUW,19.795,-155.8453,0
67761,USR0000HSCH,21.4994,-157.9933,0
67762,USR0000HSCO,21.495,-158.0819,0
67763,USR0000HSFB,21.5086,-158.1147,0
67764,USR0000HWAI,21.1419,-156.9222,0
67765,USR0000HWVA,21.4806,-158.1553,0
67766,USR0000I3MI,44.3958,-112.1081,0
67767,USR0000IARC,43.6231,-113.3872,0
67768,USR0000IBAI,41.6317,-87.0878,0
67769,USR0000IBAS,44.3033,-115.2333,0
67770,USR0000IBEA,44.385,-115.55,0
67771,USR0000IBER,42.4061,-114.7278,0
67772,USR0000IBIO,38.9253,-85.3625,0
67773,USR0000IBNR,37.2486,-89.3783,0
67774,USR0000IBOF,48.6756,-116.3361,0
67775,USR0000IBON,44.375,-114.5667,0
67776,USR0000IBRA,42.3497,-116.69,0
67777,USR0000IBUL,42.08,-114.4847,0
67778,USR0000ICAN,44.2297,-115.2469,0
67779,USR0000ICBO,37.6792,-89.0028,0
67780,USR0000ICHA,42.1744,-111.1167,0
67781,USR0000ICHL,44.5042,-114.2228,0
67782,USR0000ICOP,43.8,-113.8333,0
67783,USR0000ICOT,46.0225,-116.8825,0
67784,USR0000ICRY,42.99,-113.16,0
67785,USR0000IDEA,44.3256,-117.1678,0
67786,USR0000IDEN,46.6217,-116.2183,0
67787,USR0000IDEP,42.3653,-112.7056,0
67788,USR0000IDER,43.1744,-115.1517,0
67789,USR0000IDES,41.5333,-96.0833,0
67790,USR0000IDIA,42.8667,-111.2167,0
67791,USR0000IDIX,37.4361,-88.6672,0
67792,USR0000IEAG,46.8008,-115.5367,0
67793,USR0000IEZR,44.8464,-114.0264,0
67794,USR0000IFEN,46.1,-115.5347,0
67795,USR0000IFIS,47.1292,-115.875,0
67796,USR0000IFLE,43.6197,-114.8989,0
67797,USR0000IFLI,42.0792,-112.1833,0
67798,USR0000IGAS,44.1678,-111.7792,0
67799,USR0000IGET,42.3,-111.2378,0
67800,USR0000IGOO,42.095,-113.8958,0
67801,USR0000IGRA,42.5372,-111.8547,0
67802,USR0000IGRL,43.0497,-111.3794,0
67803,USR0000IHAN,42.0836,-112.5528,0
67804,USR0000IHAR,39,-86.4228,0
67805,USR0000IHPK,43.9481,-114.7561,0
67806,USR0000IHSB,42.4172,-115.2278,0
67807,USR0000IIND,45.3833,-114.1667,0
67808,USR0000IISP,44.4167,-111.3833,0
67809,USR0000IKEL,46.6667,-115.1667,0
67810,USR0000IKRI,45.3556,-113.8933,0
67811,USR0000ILAK,43.4508,-113.9075,0
67812,USR0000ILCR,44.5,-114.9,0
67813,USR0000ILEA,44.7,-113.35,0
67814,USR0000ILIN,47.1083,-116.2278,0
67815,USR0000ILIT,44.0911,-115.8806,0
67816,USR0000ILOD,45.3786,-115.1872,0
67817,USR0000ILUC,43.5875,-115.9925,0
67818,USR0000IMAU,44.2167,-112.5806,0
67819,USR0000IMHO,43.0283,-115.87,0
67820,USR0000IMOD,43.65,-111.5792,0
67821,USR0000IMOL,42.0431,-113.1528,0
67822,USR0000IMOO,46.0697,-114.55,0
67823,USR0000IMUD,42.6039,-116.5503,0
67824,USR0000IMUL,44.1625,-113.3944,0
67825,USR0000INEA,41.5667,-93.2583,0
67826,USR0000INFK,43.5994,-116.2081,0
67827,USR0000INOR,43.7897,-114.4208,0
67828,USR0000INUC,47.5083,-115.9461,0
67829,USR0000IOHI,43.6008,-114.3158,0
67830,USR0000IPCK,42.0694,-115.7861,0
67831,USR0000IPCN,42.8944,-111.8406,0
67832,USR0000IPCR,43.54,-111.2008,0
67833,USR0000IPIE,46.5,-115.8333,0
67834,USR0000IPIN,44.25,-116.18,0
67835,USR0000IPIT,45.6375,-116.4686,0
67836,USR0000IPOB,43.2261,-113.5744,0
67837,USR0000IPOT,46.9833,-116.9833,0
67838,USR0000IPOW,46.5122,-114.6881,0
67839,USR0000IPRI,48.3667,-116.8,0
67840,USR0000IPRL,48.575,-116.9636,0
67841,USR0000IRAF,42.5478,-113.2594,0
67842,USR0000IRED,45.7125,-115.3375,0
67843,USR0000IROA,44.1625,-114.0125,0
67844,USR0000IROC,42.9717,-114.0631,0
67845,USR0000IROU,46.5833,-114.5,0
67846,USR0000ISAD,48.9417,-116.7292,0
67847,USR0000ISAL,45.15,-113.9333,0
67848,USR0000ISFK,45.2625,-115.5083,0
67849,USR0000ISHO,46.9833,-116.6333,0
67850,USR0000ISIL,47.5083,-115.9461,0
67851,USR0000ISKI,44.9436,-116.1878,0
67852,USR0000ISKU,45.3367,-114.4681,0
67853,USR0000ISLA,45.6333,-116.2833,0
67854,USR0000ISNA,45.0997,-116.7369,0
67855,USR0000ISPA,42.0181,-116.2128,0
67856,USR0000ISTA,42.6931,-112.6889,0
67857,USR0000ISTN,44.1692,-114.9258,0
67858,USR0000ITEA,44.9044,-115.7375,0
67859,USR0000ITOW,43.9333,-115.9167,0
67860,USR0000ITPL,38.125,-86.625,0
67861,USR0000ITRA,42.3161,-114.3031,0
67862,USR0000ITRI,42.8286,-116.5886,0
67863,USR0000ITWI,42.6906,-115.1953,0
67864,USR0000IWEI,44.8475,-116.4267,0
67865,USR0000IWIR,44.13,-116.47,0
67866,USR0000JEBF,39.5,-74.5,0
67867,USR0000JENS,38.0333,-113.5167,0
67868,USR0000JOES,39.3094,-111.3228,0
67869,USR0000KALP,36.7956,-85.3803,0
67870,USR0000KANE,37.5264,-109.8936,0
67871,USR0000KBSN,37.75,-82.6333,0
67872,USR0000KCIM,37.1408,-101.9003,0
67873,USR0000KCRI,38.7692,-84.6019,0
67874,USR0000KGRE,37.2672,-87.2028,0
67875,USR0000KING,40.8606,-109.1022,0
67876,USR0000KJAC,37.5922,-83.3178,0
67877,USR0000KKOO,37.7689,-83.6333,0
67878,USR0000KKYL,36.7764,-88.0631,0
67879,USR0000KSOM,37.0556,-84.615,0
67880,USR0000KSTA,38.1669,-98.5,0
67881,USR0000KTAL,38.435,-96.5608,0
67882,USR0000KTRI,38.175,-83.4083,0
67883,USR0000KYEL,36.6036,-83.6961,0
67884,USR0000LAVA,37.3917,-113.0389,0
67885,USR0000LBBR,30.3167,-89.9333,0
67886,USR0000LCAN,32.8042,-93.0667,0
67887,USR0000LCAT,31.5022,-92.4617,0
67888,USR0000LEVA,31.185,-92.6314,0
67889,USR0000LGUM,31.9,-92.7672,0
67890,USR0000LKIS,31.495,-93.1981,0
67891,USR0000LOST,38.7708,-111.8625,0
67892,USR0000LSAB,29.8881,-93.4039,0
67893,USR0000LVER,31.0167,-93.1869,0
67894,USR0000MAGA,48.5,-95.87,0
67895,USR0000MANT,44.6867,-112.5417,0
67896,USR0000MARM,47.5867,-108.8694,0
67897,USR0000MASS,38.0667,-75.2014,0
67898,USR0000MATL,39.8697,-92.5206,0
67899,USR0000MAVA,36.9431,-92.65,0
67900,USR0000MAXO,45.2683,-111.8744,0
67901,USR0000MBAD,46.7133,-107.1069,0
67902,USR0000MBAL,43.8933,-85.8506,0
67903,USR0000MBAP,45.6481,-106.5008,0
67904,USR0000MBAU,48.6703,-94.6172,0
67905,USR0000MBCB,48.6333,-115.5833,0
67906,USR0000MBDA,46.8608,-94.7258,0
67907,USR0000MBDP,48.1667,-113,0
67908,USR0000MBEM,47.5033,-94.9281,0
67909,USR0000MBEN,47.5,-112.9,0
67910,USR0000MBIE,32.355,-89.4692,0
67911,USR0000MBIG,45.0733,-107.8886,0
67912,USR0000MBIS,46.7911,-109.6175,0
67913,USR0000MBLA,38.4167,-76,0
67914,USR0000MBLC,30.8489,-89.0342,0
67915,USR0000MBLU,48.8719,-106.9456,0
67916,USR0000MBOO,48.1333,-114.7167,0
67917,USR0000MBRA,45.0553,-105.9483,0
67918,USR0000MBRE,44.9667,-113.2167,0
67919,USR0000MBRI,44.9936,-108.3483,0
67920,USR0000MBRN,46.4006,-94.1272,0
67921,USR0000MBRO,48.5617,-113.0133,0
67922,USR0000MBRR,44.8019,-86.0508,0
67923,USR0000MBRV,47.285,-110.3517,0
67924,USR0000MBSM,47.0167,-105.8167,0
67925,USR0000MBSP,36.975,-91.0181,0
67926,USR0000MBUD,31.4106,-90.8467,0
67927,USR0000MCAM,47.1667,-114.8,0
67928,USR0000MCAN,46.4847,-104.0658,0
67929,USR0000MCAP,41.975,-70.0253,0
67930,USR0000MCAR,37.1806,-91.1181,0
67931,USR0000MCBT,47.8667,-115.625,0
67932,USR0000MCCO,39.6339,-109.2658,0
67933,USR0000MCHA,47.5167,-108.0333,0
67934,USR0000MCHI,39.7683,-93.485,0
67935,USR0000MCLI,38.3483,-93.7747,0
67936,USR0000MCLK,47.3778,-94.615,0
67937,USR0000MCON,47.5361,-113.7172,0
67938,USR0000MCOP,31.9497,-90.3806,0
67939,USR0000MCSA,45.3028,-93.1011,0
67940,USR0000MCYC,48.7161,-114.3358,0
67941,USR0000MDEE,46.0278,-114.0553,0
67942,USR0000MDEL,45.9458,-112.2706,0
67943,USR0000MDER,45.5842,-109.8517,0
67944,USR0000MDET,46.8489,-95.8464,0
67945,USR0000MDOE,46.2536,-86.7142,0
67946,USR0000MDON,36.6269,-90.8239,0
67947,USR0000MDPC,48.3556,-113.1139,0
67948,USR0000MDRD,32.81,-90,0
67949,USR0000MDRY,47.2442,-108.3575,0
67950,USR0000MEFF,47.7794,-93.6461,0
67951,USR0000MELK,45.9536,-86.4053,0
67952,USR0000MELY,47.8833,-91.8667,0
67953,USR0000MENN,45.35,-111.7344,0
67954,USR0000MEUR,48.9,-115.0167,0
67955,USR0000MFAR,37.7617,-90,0
67956,USR0000MFER,47.9461,-91.4947,0
67957,USR0000MFIS,45.4581,-109.5714,0
67958,USR0000MFLA,46.7483,-108.7172,0
67959,USR0000MFOH,45.2969,-106.1614,0
67960,USR0000MFOR,48.3042,-108.7189,0
67961,USR0000MFOU,45.3333,-110.2167,0
67962,USR0000MFRE,45.33,-112.9128,0
67963,USR0000MGAL,46.2222,-112.2292,0
67964,USR0000MGAT,47.7897,-112.9394,0
67965,USR0000MGIN,46.3292,-111.5881,0
67966,USR0000MGIR,46.1928,-113.9203,0
67967,USR0000MGLE,47.8678,-112.6681,0
67968,USR0000MGOL,47.2417,-112.0917,0
67969,USR0000MGOR,45.7833,-113.35,0
67970,USR0000MH41,34.0903,-88.8647,0
67971,USR0000MHAR,46.6228,-105.6133,0
67972,USR0000MHCK,30.6153,-89.4133,0
67973,USR0000MHEB,44.6678,-111.1006,0
67974,USR0000MHEL,46.7186,-112.0017,0
67975,USR0000MHHS,45.6453,-114.6278,0
67976,USR0000MHIB,47.3919,-92.8347,0
67977,USR0000MHIL,47.0375,-93.6042,0
67978,USR0000MHOT,47.6156,-114.6694,0
67979,USR0000MHUN,48.3847,-114.0575,0
67980,USR0000MINE,40.3764,-109.0847,0
67981,USR0000MISA,47.6303,-91.4083,0
67982,USR0000MITA,47.24,-95.19,0
67983,USR0000MJET,47.7669,-114.2347,0
67984,USR0000MKAB,48.4417,-93.05,0
67985,USR0000MKEL,45.5753,-112.5575,0
67986,USR0000MKIL,46.445,-107.8,0
67987,USR0000MKIN,47.7981,-107.0233,0
67988,USR0000MKLL,47.9425,-94.455,0
67989,USR0000MKNO,46.3117,-105.0222,0
67990,USR0000MLIB,48.3833,-115.5667,0
67991,USR0000MLIH,45.5697,-107.4358,0
67992,USR0000MLIS,46.7511,-109.0233,0
67993,USR0000MLIT,47.8139,-109.0167,0
67994,USR0000MLNC,46.9681,-112.6353,0
67995,USR0000MLRC,46.0378,-114.2625,0
67996,USR0000MLTF,45.9514,-94.3444,0
67997,USR0000MLTT,48.3894,-93.5642,0
67998,USR0000MMAC,47.7028,-108.4786,0
67999,USR0000MMAR,31.2114,-89.9225,0
68000,USR0000MMCF,44.3769,-68.2608,0
68001,USR0000MMCK,37.9681,-92.9011,0
68002,USR0000MMEA,48.1197,-92.1589,0
68003,USR0000MMED,48.49,-104.4761,0
68004,USR0000MMIO,44.6761,-84.1283,0
68005,USR0000MMIS,46.85,-114.05,0
68006,USR0000MMLK,46.4203,-92.8008,0
68007,USR0000MMOO,45.1144,-67.2819,0
68008,USR0000MMOR,45.89,-93.2697,0
68009,USR0000MMTV,37.0711,-93.8972,0
68010,USR0000MNIN,47.0708,-114.4022,0
68011,USR0000MOJI,48.1086,-88.5467,0
68012,USR0000MORR,48.0189,-92.8572,0
68013,USR0000MOSC,47.3283,-108.925,0
68014,USR0000MPAR,47.2697,-114.9161,0
68015,USR0000MPHI,47.8331,-108.6167,0
68016,USR0000MPHL,46.3167,-113.3,0
68017,USR0000MPIN,46.7769,-104.5797,0
68018,USR0000MPLN,47.45,-114.8667,0
68019,USR0000MPOI,47.0411,-113.9792,0
68020,USR0000MPOL,48.7825,-114.2803,0
68021,USR0000MPOP,48.1269,-105.0731,0
68022,USR0000MPPH,46.8353,-110.7175,0
68023,USR0000MPRT,47.4111,-107.6686,0
68024,USR0000MPRY,45.3375,-108.4908,0
68025,USR0000MRAC,46.25,-84.5833,0
68026,USR0000MRCA,43.3472,-70.5475,0
68027,USR0000MRDG,33.5258,-89.9731,0
68028,USR0000MRED,44.6833,-111.8333,0
68029,USR0000MROC,48.255,-109.7836,0
68030,USR0000MROS,48.85,-95.7,0
68031,USR0000MSAG,46.8436,-92.4617,0
68032,USR0000MSAN,30.4528,-88.6617,0
